case:concept:name,cost Archive order,cost Check raw materials availability,cost Check stock availability,cost Confirm order,cost Emit invoice,cost Get shipping address,cost Manufacture product,cost Obtain raw materials from Supplier 1,cost Obtain raw materials from Supplier 2,cost Receive Payment,cost Request raw materials from Supplier 1,cost Request raw materials from Supplier 2,cost Retrieve product from warehouse,cost Ship product,time Archive order,time Check raw materials availability,time Check stock availability,time Confirm order,time Emit invoice,time Get shipping address,time Manufacture product,time Obtain raw materials from Supplier 1,time Obtain raw materials from Supplier 2,time Receive Payment,time Request raw materials from Supplier 1,time Request raw materials from Supplier 2,time Retrieve product from warehouse,time Ship product,Num of Archive order,Num of Check raw materials availability,Num of Check stock availability,Num of Confirm order,Num of Emit invoice,Num of Get shipping address,Num of Manufacture product,Num of Obtain raw materials from Supplier 1,Num of Obtain raw materials from Supplier 2,Num of Receive Payment,Num of Request raw materials from Supplier 1,Num of Request raw materials from Supplier 2,Num of Retrieve product from warehouse,Num of Ship product,time,cost
C0043,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.785304683694605,1.88330420905604,1.7688653213812837,1.8333333333333335,1.7612529559980725,1.9203731513900184,0.0,1.8583300827846894,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0157060936738921,0.017666084181120797,0.015377306427625673,0.01666666666666667,0.01522505911996145,0.018407463027800365,0.0,0.017166601655693788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14999079811834526,23.81076373763804
C0044,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9781422090689578,1.9515056374090947,1.8163301195312809,1.8333333333333335,1.8786549120863667,1.8376620331690603,0.0,1.80065709011614,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.019562844181379154,0.019030112748181893,0.016326602390625618,0.01666666666666667,0.017573098241727335,0.016753240663381207,0.0,0.0160131418023228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1561660551712884,24.096285334714235
C0045,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.963230751107797,1.695105380335653,1.8764857201665652,1.8333333333333335,1.8197694986523727,1.8484667359880533,0.0,1.8330112074486458,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.019264615022155943,0.013902107606713059,0.017529714403331308,0.01666666666666667,0.016395389973047455,0.016969334719761066,0.0,0.016660224148972915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15376366414524834,23.869402627032425
C0046,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8843736698805622,1.8206405926673077,2.0016206271656136,1.8333333333333335,1.786542170319808,1.8801396524245741,0.0,1.9108235886403473,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.017687473397611245,0.016412811853346154,0.02003241254331227,0.01666666666666667,0.01573084340639616,0.01760279304849148,0.0,0.01821647177280695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15687248409555526,24.117473634431548
C0047,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7574913099955087,1.71639616327341,1.7447378749762796,1.8333333333333335,1.7248488418470895,1.8626911543343787,0.0,1.9331441639430473,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.015149826199910175,0.014327923265468199,0.01489475749952559,0.01666666666666667,0.014496976836941792,0.017253823086687575,0.0,0.018662883278860946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14929462339831762,23.57264284170305
C0048,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7494245419680965,1.8076455921014492,1.8230047099835702,1.8333333333333335,1.8190369450730688,1.8035797463308931,0.0,1.763887244772334,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014988490839361929,0.016152911842028984,0.016460094199671402,0.01666666666666667,0.016380738901461373,0.016071594926617864,0.0,0.015277744895446678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14752214158285232,23.59991211356275
C0049,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8413281250188682,1.9199671060171135,2.094588609190081,1.8333333333333335,1.8445850826084214,1.8629779772955093,0.0,1.8490259438133307,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016826562500377364,0.01839934212034227,0.021891772183801617,0.01666666666666667,0.016891701652168425,0.017259559545910186,0.0,0.016980518876266615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15629174643968913,24.245806177276656
C0050,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,2.0095104768161605,1.74001992147298,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.020190209536323212,0.014800398429459597,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10352354286965657,14.749530398289142
C0051,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7748062784011265,1.618935574686411,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015496125568022528,0.012378711493728215,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09882945890135586,14.393741853087539
C0052,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7397548689371294,1.8947315524879333,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.014795097378742588,0.017894631049758667,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09935639509516794,14.634486421425065
C0053,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8219182792788824,1.9146263786354698,1.7983048648404079,1.8333333333333335,1.9262564318926505,1.9972724679364346,0.0,1.9072352575183102,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016438365585577645,0.018292527572709393,0.015966097296808156,0.01666666666666667,0.01852512863785301,0.019945449358728693,0.0,0.018144705150366203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15473406027983957,24.198947013435486
C0054,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.7478797441964338,1.795200951601692,1.9188087071406572,1.8333333333333335,1.917559524414306,1.7688931122381713,0.0,1.5872121185397021,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014957594883928674,0.01590401903203384,0.018376174142813145,0.01666666666666667,0.01835119048828612,0.015377862244763424,0.0,0.01174424237079404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.14921280440424867,23.568887491464295
C0055,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8427881308906007,1.8451319611037513,1.87642319298123,1.8333333333333335,1.8176263380152973,1.7624778004381525,0.0,1.8520863146465887,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016855762617812017,0.016902639222075026,0.0175284638596246,0.01666666666666667,0.016352526760305942,0.01524955600876305,0.0,0.017041726292931776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1504859882264581,23.829867071408955
C0056,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9270449953861442,1.820567362657298,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018540899907722886,0.01641134725314596,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10187423324105624,14.747612358043444
C0057,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.966429885318898,1.8399927959232334,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01932859770637796,0.016799855918464668,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1027951202915093,14.806422681242132
C0058,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9411479196662391,1.7467421778706749,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01882295839332478,0.0149348435574135,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10215629172665813,14.687890097536915
C0059,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9295924598639045,1.6823857204538413,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01859184919727809,0.013647714409076825,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10192518253061145,14.611978180317747
C0060,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8377191690872996,1.7872297196237152,1.8993487744683888,1.8333333333333335,1.8649930776487853,1.8571812963249423,0.0,1.8804262662136186,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01675438338174599,0.015744594392474304,0.017986975489367778,0.01666666666666667,0.017299861552975707,0.017143625926498846,0.0,0.017608525324272373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15282684345521833,23.960231636700083
C0061,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.742739092042167,1.9422814221051625,1.70438167226926,1.8333333333333335,1.7515473437623656,1.7868574519263012,0.0,1.9860326364156127,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.014854781840843344,0.01884562844210325,0.0140876334453852,0.01666666666666667,0.015030946875247315,0.015737149038526025,0.0,0.019720652728312252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1517853432198395,23.7471729518542
C0062,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.6127284160304294,1.9198580082359507,1.8456675874624884,1.8333333333333335,1.8123020838736443,1.8563841609223009,0.0,1.8889327057529495,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.012254568320608585,0.018397160164719015,0.016913351749249766,0.01666666666666667,0.016246041677472886,0.017127683218446016,0.0,0.017778654115058988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1480097576111928,23.769206295611095
C0063,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.874047221884862,1.7592383244810845,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01748094443769724,0.015184766489621693,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10081427777103058,14.633285546365947
C0064,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.923061542541364,1.8954500647395216,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018461230850827282,0.017909001294790432,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1030368988122844,14.818511607280886
C0065,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.817527315225132,1.843830982336386,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016350546304502635,0.01687661964672772,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09989383261789703,14.66135829756152
C0066,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.78679827786058,1.7859076082617609,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.0157359655572116,0.015718152165235217,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09906929889054494,14.572705886122343
C0067,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.923647495452418,1.822912217864188,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01847294990904836,0.01645824435728376,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1018062832423817,14.746559713316607
C0068,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.829624757419526,1.8640054915556257,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.016592495148390517,0.01728010983111251,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10053927164616969,14.693630248975152
C0069,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.9474300069854116,1.7774589969514754,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.018948600139708234,0.015549179939029505,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10228193347304157,14.72488900393689
C0070,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7060791861073148,1.6548294893508162,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.014121583722146294,0.013096589787016326,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09745491705547965,14.360908675458134
C0071,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7789268744583298,1.8927062002986652,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015578537489166594,0.017854124005973304,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10009932816180658,14.671633074756997
C0072,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.792798232286319,1.7313596412144763,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015855964645726382,0.014627192824289524,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09918929797905973,14.524157873500798
C0073,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7440642699172733,1.7867741814461506,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.014881285398345467,0.015735483628923012,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0982146187316788,14.530838451363424
C0074,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8484003549878527,1.7355956735440952,1.9434212351759528,1.8333333333333335,1.8720891368829835,1.9435421078435802,0.0,1.8909174658293737,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016968007099757054,0.014711913470881906,0.018868424703519054,0.01666666666666667,0.017441782737659672,0.0188708421568716,0.0,0.017818349316587472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15585895661006854,24.067299307597175
C0075,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7865756763688352,1.8822652861681561,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.015731513527376704,0.017645305723363123,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1000434859174065,14.668840962536994
C0076,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.807195528935264,1.902533892455144,1.804904608499915,1.8333333333333335,1.9329287947338725,1.9127602178407175,0.0,1.663620649431552,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01614391057870528,0.01805067784910288,0.016098092169998298,0.01666666666666667,0.01865857589467745,0.01825520435681435,0.0,0.013272412988631039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15285316432248564,23.8572770252298
C0077,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.7793681140330841,1.7325691982055127,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.01558736228066168,0.014651383964110256,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.09892069561399502,14.511937312238599
C0078,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8930305793695594,1.7403567401747364,1.7520587514649524,1.8333333333333335,1.831526115100786,1.827134076995345,0.0,1.8833272357598259,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.017860611587391186,0.01480713480349473,0.015041175029299048,0.01666666666666667,0.01663052230201572,0.0165426815399069,0.0,0.01766654471519652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15044434620512698,23.760766832198538
C0079,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8245378139821686,1.8069804731555814,1.8377748845085915,1.8333333333333335,1.8229059839124673,1.8931552631257902,0.0,1.9524211957216502,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01649075627964337,0.016139609463111628,0.01675549769017183,0.01666666666666667,0.016458119678249346,0.0178631052625158,0.0,0.019048423914433003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15349111648009736,23.971108947739584
C0080,1.8333333333333335,0.0,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,0.0,0.0,0.0,1.8333333333333335,0.0,0.0,1.8659613255270107,1.8727758934785488,0.01666666666666667,0.0,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.0,0.0,0.0,0.01666666666666667,0.0,0.0,0.017319226510540214,0.017455517869570978,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.10144141104677787,14.73873721900556
C0081,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.6259110528284326,1.9074454022191945,1.6259249969120546,1.8333333333333335,1.976268190747974,1.9058750553170838,0.0,1.829923676403578,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.012518221056568654,0.01814890804438389,0.012518499938241093,0.01666666666666667,0.01952536381495948,0.018117501106341676,0.0,0.01659847352807156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15019249291591202,23.70468170776165
C0082,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.9087710479479822,1.8429970439473584,1.7631560827882926,1.8333333333333335,1.729207330501664,1.8768541399175622,0.0,1.8131846026939344,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.018175420958959645,0.01685994087894717,0.015263121655765854,0.01666666666666667,0.01458414661003328,0.01753708279835124,0.0,0.01626369205387869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.15097562541307674,23.767503581130125
C0083,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8333333333333335,1.8388930715768126,1.7740722288422348,1.800427425939645,1.8333333333333335,1.7568713106047391,1.7812147578508193,0.0,2.01031626742794,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.016777861431536253,0.015481444576844694,0.016008548518792902,0.01666666666666667,0.015137426212094783,0.015624295157016386,0.0,0.020206325348558794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.1519503637892377,23.795128395575524
